time,open,max,min,close,result
2023-05-13 15:20:00,1.105405,1.105525,1.105355,1.105425,loss
2023-05-13 15:21:00,1.105425,1.105635,1.105415,1.105495,loss
2023-05-13 15:22:00,1.105485,1.105595,1.105485,1.105565,loss
2023-05-13 15:23:00,1.105565,1.105645,1.105565,1.105595,loss
2023-05-13 15:24:00,1.105595,1.105665,1.105585,1.105645,loss
2023-05-13 15:25:00,1.105635,1.105755,1.105635,1.105755,loss
2023-05-13 15:26:00,1.105755,1.105925,1.105735,1.105915,loss
2023-05-13 15:27:00,1.105905,1.105955,1.105865,1.105875,loss
2023-05-13 15:28:00,1.105865,1.105955,1.105745,1.105745,loss
2023-05-13 15:29:00,1.105765,1.105865,1.105725,1.105725,loss
2023-05-13 15:30:00,1.105725,1.105735,1.105605,1.105635,loss
2023-05-13 15:31:00,1.105635,1.105715,1.105625,1.105705,loss
2023-05-13 15:32:00,1.105725,1.105905,1.105725,1.105815,loss
2023-05-13 15:33:00,1.105805,1.105945,1.105805,1.105925,loss
2023-05-13 15:34:00,1.105955,1.106175,1.105955,1.106165,loss
2023-05-13 15:34:01,1.106185,1.106185,1.106185,1.106185,loss
2023-05-13 15:36:00,1.106105,1.106115,1.105705,1.105705,loss
2023-05-13 15:37:00,1.105705,1.105725,1.105545,1.105545,loss
2023-05-13 15:38:00,1.105565,1.105735,1.105565,1.105725,loss
2023-05-13 15:39:00,1.105725,1.105825,1.105655,1.105675,loss
2023-05-13 15:40:00,1.105735,1.105735,1.105655,1.105685,loss
2023-05-13 15:41:00,1.105685,1.105795,1.105675,1.105705,loss
2023-05-13 15:42:00,1.105715,1.105825,1.105705,1.105805,loss
2023-05-13 15:43:00,1.105805,1.105875,1.105725,1.105775,loss
2023-05-13 15:44:00,1.105775,1.105815,1.105725,1.105785,loss
2023-05-13 15:45:00,1.105795,1.106005,1.105785,1.106005,loss
2023-05-13 15:46:00,1.106005,1.106065,1.105995,1.106065,loss
2023-05-13 15:47:00,1.106075,1.106145,1.105915,1.105965,loss
2023-05-13 15:48:00,1.105955,1.106045,1.105895,1.105915,loss
2023-05-13 15:49:00,1.105905,1.106005,1.105875,1.105965,loss
2023-05-13 15:50:00,1.105955,1.105975,1.105765,1.105765,loss
2023-05-13 15:51:00,1.105755,1.105845,1.105745,1.105815,loss
2023-05-13 15:52:00,1.105815,1.105905,1.105725,1.105725,loss
2023-05-13 15:53:00,1.105715,1.105715,1.105605,1.105635,loss
2023-05-13 15:53:58,1.105625,1.105765,1.105615,1.105765,loss
2023-05-13 15:53:59,1.105625,1.105765,1.105615,1.105765,loss
2023-05-13 17:26:00,1.106515,1.106615,1.106515,1.106575,loss
2023-05-13 17:27:00,1.106585,1.106605,1.106445,1.106445,loss
2023-05-13 17:28:00,1.106445,1.106505,1.106395,1.106505,loss
2023-05-13 17:29:00,1.106495,1.106525,1.106395,1.106525,loss
2023-05-13 17:30:00,1.106535,1.106555,1.106375,1.106395,loss
2023-05-13 17:31:00,1.106395,1.106395,1.106325,1.106395,loss
2023-05-13 17:32:00,1.106335,1.106395,1.106185,1.106185,loss
2023-05-13 17:33:00,1.106195,1.106335,1.106165,1.106295,loss
2023-05-13 17:34:00,1.106285,1.106365,1.106175,1.106175,loss
2023-05-13 17:35:00,1.106175,1.106205,1.106045,1.106185,loss
2023-05-13 17:36:00,1.106185,1.106275,1.106105,1.106265,loss
2023-05-13 17:37:00,1.106295,1.106425,1.106295,1.106385,loss
2023-05-13 17:38:00,1.106395,1.106485,1.106195,1.106195,loss
2023-05-13 17:39:00,1.106195,1.106295,1.106195,1.106255,loss
2023-05-13 17:40:00,1.106255,1.106255,1.106125,1.106185,loss
2023-05-13 17:41:00,1.106195,1.106195,1.106025,1.106145,loss
2023-05-13 17:42:00,1.106145,1.106165,1.105985,1.106055,loss
2023-05-13 17:43:00,1.106065,1.106065,1.105975,1.105975,loss
2023-05-13 17:43:59,1.105975,1.105975,1.105865,1.105935,loss
2023-05-13 17:43:59,1.105975,1.105975,1.105865,1.105935,loss
2023-05-13 17:27:00,1.106585,1.106605,1.106445,1.106445,loss
2023-05-13 17:28:00,1.106445,1.106505,1.106395,1.106505,loss
2023-05-13 17:29:00,1.106495,1.106525,1.106395,1.106525,loss
2023-05-13 17:30:00,1.106535,1.106555,1.106375,1.106395,loss
2023-05-13 17:31:00,1.106395,1.106395,1.106325,1.106395,loss
2023-05-13 17:32:00,1.106335,1.106395,1.106185,1.106185,loss
2023-05-13 17:33:00,1.106195,1.106335,1.106165,1.106295,loss
2023-05-13 17:34:00,1.106285,1.106365,1.106175,1.106175,loss
2023-05-13 17:35:00,1.106175,1.106205,1.106045,1.106185,loss
2023-05-13 17:36:00,1.106185,1.106275,1.106105,1.106265,loss
2023-05-13 17:37:00,1.106295,1.106425,1.106295,1.106385,loss
2023-05-13 17:38:00,1.106395,1.106485,1.106195,1.106195,loss
2023-05-13 17:39:00,1.106195,1.106295,1.106195,1.106255,loss
2023-05-13 17:40:00,1.106255,1.106255,1.106125,1.106185,loss
2023-05-13 17:41:00,1.106195,1.106195,1.106025,1.106145,loss
2023-05-13 17:42:00,1.106145,1.106165,1.105985,1.106055,loss
2023-05-13 17:43:00,1.106065,1.106065,1.105975,1.105975,loss
2023-05-13 17:44:00,1.105975,1.105975,1.105865,1.105925,loss
2023-05-13 17:45:00,1.105965,1.105985,1.105885,1.105915,loss
2023-05-13 17:45:00,1.105965,1.105985,1.105885,1.105915,loss
2023-05-13 19:18:00,1.106635,1.106665,1.106505,1.106535,loss
2023-05-13 19:19:00,1.106575,1.106615,1.106545,1.106565,loss
2023-05-13 19:20:00,1.106565,1.106655,1.106485,1.106635,loss
2023-05-13 19:21:00,1.106625,1.106965,1.106625,1.106915,loss
2023-05-13 19:22:00,1.106915,1.106945,1.106875,1.106885,loss
2023-05-13 19:23:00,1.106885,1.106895,1.106755,1.106805,loss
2023-05-13 19:24:00,1.106785,1.107025,1.106745,1.107005,loss
2023-05-13 19:25:00,1.107015,1.107125,1.106975,1.107125,loss
2023-05-13 19:26:00,1.107125,1.107135,1.107005,1.107015,loss
2023-05-13 19:27:00,1.107015,1.107015,1.106935,1.106985,loss
2023-05-13 19:28:00,1.106985,1.107015,1.106905,1.107015,loss
2023-05-13 19:29:00,1.107015,1.107045,1.106915,1.106975,loss
2023-05-13 19:30:00,1.106975,1.106975,1.106905,1.106945,loss
2023-05-13 19:31:00,1.106945,1.107035,1.106895,1.107005,loss
2023-05-13 19:32:00,1.107005,1.107065,1.106925,1.106935,loss
2023-05-13 19:33:00,1.106935,1.106985,1.106915,1.106985,loss
2023-05-13 19:34:00,1.106985,1.106985,1.106775,1.106775,loss
2023-05-13 19:35:00,1.106775,1.106855,1.106705,1.106715,loss
2023-05-13 19:36:00,1.106705,1.106765,1.106635,1.106645,loss
2023-05-13 19:36:00,1.106705,1.106765,1.106635,1.106645,loss
2023-05-13 19:19:00,1.106575,1.106615,1.106545,1.106565,loss
2023-05-13 19:20:00,1.106565,1.106655,1.106485,1.106635,loss
2023-05-13 19:21:00,1.106625,1.106965,1.106625,1.106915,loss
2023-05-13 19:22:00,1.106915,1.106945,1.106875,1.106885,loss
2023-05-13 19:23:00,1.106885,1.106895,1.106755,1.106805,loss
2023-05-13 19:24:00,1.106785,1.107025,1.106745,1.107005,loss
2023-05-13 19:25:00,1.107015,1.107125,1.106975,1.107125,loss
2023-05-13 19:26:00,1.107125,1.107135,1.107005,1.107015,loss
2023-05-13 19:27:00,1.107015,1.107015,1.106935,1.106985,loss
2023-05-13 19:28:00,1.106985,1.107015,1.106905,1.107015,loss
2023-05-13 19:29:00,1.107015,1.107045,1.106915,1.106975,loss
2023-05-13 19:30:00,1.106975,1.106975,1.106905,1.106945,loss
2023-05-13 19:31:00,1.106945,1.107035,1.106895,1.107005,loss
2023-05-13 19:32:00,1.107005,1.107065,1.106925,1.106935,loss
2023-05-13 19:33:00,1.106935,1.106985,1.106915,1.106985,loss
2023-05-13 19:34:00,1.106985,1.106985,1.106775,1.106775,loss
2023-05-13 19:35:00,1.106775,1.106855,1.106705,1.106715,loss
2023-05-13 19:36:00,1.106705,1.106765,1.106635,1.106645,loss
2023-05-13 19:36:59,1.106645,1.106805,1.106605,1.106805,loss
2023-05-13 19:37:00,1.106645,1.106805,1.106605,1.106795,loss
2023-05-13 19:34:00.000000,1.106985,1.106985,1.106775,1.106775,loss
2023-05-13 19:35:00.000000,1.106775,1.106855,1.106705,1.106715,loss
2023-05-13 19:36:00.000000,1.106705,1.106765,1.106635,1.106645,loss
2023-05-13 19:37:00.000000,1.106645,1.106805,1.106605,1.106795,loss
2023-05-13 19:38:00.000000,1.106795,1.106805,1.106695,1.106745,loss
2023-05-13 19:39:00.000000,1.106735,1.106945,1.106705,1.106905,loss
2023-05-13 19:40:00.000000,1.106895,1.107075,1.106865,1.107055,loss
2023-05-13 19:41:00.000000,1.107055,1.107245,1.106985,1.107245,loss
2023-05-13 19:42:00.000000,1.107255,1.107285,1.107145,1.107215,loss
2023-05-13 19:43:00.000000,1.107215,1.107365,1.107215,1.107365,loss
2023-05-13 19:44:00.000000,1.107365,1.107365,1.107125,1.107305,loss
2023-05-13 19:45:00.004103,1.107315,1.107405,1.107255,1.107385,loss
2023-05-13 19:46:00.000000,1.107415,1.107445,1.107365,1.107425,loss
2023-05-13 19:47:00.000000,1.107415,1.107565,1.107415,1.107505,loss
2023-05-13 19:48:00.004559,1.107495,1.107495,1.107335,1.107425,loss
2023-05-13 19:49:00.000000,1.107445,1.107635,1.107425,1.107635,loss
2023-05-13 19:50:00.000000,1.107635,1.107635,1.107515,1.107565,loss
2023-05-13 19:51:00.000000,1.107575,1.107585,1.107495,1.107545,loss
2023-05-13 19:51:59.000000,1.107535,1.107605,1.107515,1.107545,loss
2023-05-13 19:51:59.000000,1.107535,1.107605,1.107515,1.107545,loss
2023-05-13 22:13:00,1.108115,1.108235,1.107995,1.108025,loss
2023-05-13 22:14:00,1.108025,1.108085,1.107965,1.107965,loss
2023-05-13 22:15:00,1.107975,1.107985,1.107825,1.107825,loss
2023-05-13 22:16:00,1.107835,1.107925,1.107795,1.107895,loss
2023-05-13 22:17:00,1.107895,1.107965,1.107835,1.107955,loss
2023-05-13 22:18:00,1.107955,1.107955,1.107835,1.107935,loss
2023-05-13 22:19:00,1.107955,1.108055,1.107945,1.107995,loss
2023-05-13 22:20:00,1.108025,1.108085,1.107995,1.108015,loss
2023-05-13 22:21:00,1.108005,1.108055,1.107955,1.108045,loss
2023-05-13 22:22:00,1.108035,1.108095,1.108005,1.108085,loss
2023-05-13 22:23:00,1.108095,1.108135,1.107815,1.107835,loss
2023-05-13 22:24:00,1.107835,1.107865,1.107575,1.107675,loss
2023-05-13 22:25:00,1.107675,1.107755,1.107615,1.107735,loss
2023-05-13 22:26:00,1.107735,1.107745,1.107545,1.107575,loss
2023-05-13 22:27:00,1.107555,1.107655,1.107475,1.107505,loss
2023-05-13 22:28:00,1.107495,1.107505,1.107395,1.107405,loss
2023-05-13 22:29:00,1.107405,1.107535,1.107395,1.107425,loss
2023-05-13 22:30:00,1.107445,1.107565,1.107445,1.107565,loss
2023-05-13 22:31:00,1.107545,1.107675,1.107495,1.107655,loss
2023-05-13 22:31:00,1.107545,1.107675,1.107495,1.107655,loss
2023-05-13 22:14:00,1.108025,1.108085,1.107965,1.107965,loss
2023-05-13 22:15:00,1.107975,1.107985,1.107825,1.107825,loss
2023-05-13 22:16:00,1.107835,1.107925,1.107795,1.107895,loss
2023-05-13 22:17:00,1.107895,1.107965,1.107835,1.107955,loss
2023-05-13 22:18:00,1.107955,1.107955,1.107835,1.107935,loss
2023-05-13 22:19:00,1.107955,1.108055,1.107945,1.107995,loss
2023-05-13 22:20:00,1.108025,1.108085,1.107995,1.108015,loss
2023-05-13 22:21:00,1.108005,1.108055,1.107955,1.108045,loss
2023-05-13 22:22:00,1.108035,1.108095,1.108005,1.108085,loss
2023-05-13 22:23:00,1.108095,1.108135,1.107815,1.107835,loss
2023-05-13 22:24:00,1.107835,1.107865,1.107575,1.107675,loss
2023-05-13 22:25:00,1.107675,1.107755,1.107615,1.107735,loss
2023-05-13 22:26:00,1.107735,1.107745,1.107545,1.107575,loss
2023-05-13 22:27:00,1.107555,1.107655,1.107475,1.107505,loss
2023-05-13 22:28:00,1.107495,1.107505,1.107395,1.107405,loss
2023-05-13 22:29:00,1.107405,1.107535,1.107395,1.107425,loss
2023-05-13 22:30:00,1.107445,1.107565,1.107445,1.107565,loss
2023-05-13 22:31:00,1.107545,1.107675,1.107495,1.107655,loss
2023-05-13 22:31:59,1.107645,1.107735,1.107565,1.107565,loss
2023-05-13 22:31:59,1.107645,1.107735,1.107565,1.107565,loss
2023-05-14 00:33:00.000000,1.107775,1.107815,1.107655,1.107735,loss
2023-05-14 00:34:00.000000,1.107745,1.107745,1.107615,1.107705,loss
2023-05-14 00:35:00.000000,1.107685,1.107705,1.107595,1.107655,loss
2023-05-14 00:36:00.000000,1.107585,1.107645,1.107575,1.107635,loss
2023-05-14 00:37:00.000000,1.107635,1.107675,1.107475,1.107525,loss
2023-05-14 00:38:00.000000,1.107515,1.107665,1.107515,1.107615,loss
2023-05-14 00:39:00.000000,1.107615,1.107675,1.107575,1.107575,loss
2023-05-14 00:40:00.000000,1.107585,1.107655,1.107565,1.107605,loss
2023-05-14 00:41:00.000000,1.107605,1.107725,1.107595,1.107695,loss
2023-05-14 00:42:00.000000,1.107695,1.107695,1.107535,1.107535,loss
2023-05-14 00:43:00.000000,1.107535,1.107755,1.107535,1.107695,loss
2023-05-14 00:44:00.000000,1.107695,1.107705,1.107595,1.107665,loss
2023-05-14 00:45:00.000000,1.107655,1.107745,1.107615,1.107625,loss
2023-05-14 00:46:00.000000,1.107645,1.107895,1.107645,1.107875,loss
2023-05-14 00:47:00.000000,1.107875,1.107935,1.107755,1.107905,loss
2023-05-14 00:48:00.000000,1.107885,1.108025,1.107875,1.107985,loss
2023-05-14 00:49:00.000000,1.107985,1.108125,1.107945,1.108105,loss
2023-05-14 00:50:00.000000,1.108095,1.108185,1.108005,1.108125,loss
2023-05-14 00:51:00.002622,1.108125,1.108155,1.107965,1.107965,loss
2023-05-14 00:51:00.002622,1.108125,1.108155,1.107965,1.107965,loss
2023-05-14 00:35:00.000000,1.107685,1.107705,1.107595,1.107655,loss
2023-05-14 00:36:00.000000,1.107585,1.107645,1.107575,1.107635,loss
2023-05-14 00:37:00.000000,1.107635,1.107675,1.107475,1.107525,loss
2023-05-14 00:38:00.000000,1.107515,1.107665,1.107515,1.107615,loss
2023-05-14 00:39:00.000000,1.107615,1.107675,1.107575,1.107575,loss
2023-05-14 00:40:00.000000,1.107585,1.107655,1.107565,1.107605,loss
2023-05-14 00:41:00.000000,1.107605,1.107725,1.107595,1.107695,loss
2023-05-14 00:42:00.000000,1.107695,1.107695,1.107535,1.107535,loss
2023-05-14 00:43:00.000000,1.107535,1.107755,1.107535,1.107695,loss
2023-05-14 00:44:00.000000,1.107695,1.107705,1.107595,1.107665,loss
2023-05-14 00:45:00.000000,1.107655,1.107745,1.107615,1.107625,loss
2023-05-14 00:46:00.000000,1.107645,1.107895,1.107645,1.107875,loss
2023-05-14 00:47:00.000000,1.107875,1.107935,1.107755,1.107905,loss
2023-05-14 00:48:00.000000,1.107885,1.108025,1.107875,1.107985,loss
2023-05-14 00:49:00.000000,1.107985,1.108125,1.107945,1.108105,loss
2023-05-14 00:50:00.000000,1.108095,1.108185,1.108005,1.108125,loss
2023-05-14 00:51:00.002622,1.108125,1.108155,1.107965,1.107965,loss
2023-05-14 00:52:00.000000,1.107965,1.107995,1.107805,1.107805,loss
2023-05-14 00:52:59.000000,1.107805,1.107805,1.107675,1.107705,loss
2023-05-14 00:53:00.000000,1.107805,1.107805,1.107675,1.107695,loss
2023-05-14 01:16:00,1.107335,1.107485,1.107325,1.107485,loss
2023-05-14 01:17:00,1.107485,1.107535,1.107475,1.107515,loss
2023-05-14 01:18:00,1.107505,1.107715,1.107505,1.107715,loss
2023-05-14 01:19:00,1.107705,1.107895,1.107685,1.107895,loss
2023-05-14 01:20:00,1.107895,1.108075,1.107855,1.107855,loss
2023-05-14 01:21:00,1.107855,1.107855,1.107615,1.107615,loss
2023-05-14 01:22:00,1.107565,1.107615,1.107475,1.107605,loss
2023-05-14 01:23:00,1.107605,1.107665,1.107535,1.107595,loss
2023-05-14 01:24:00,1.107585,1.107675,1.107515,1.107525,loss
2023-05-14 01:25:00,1.107535,1.107535,1.107375,1.107505,loss
2023-05-14 01:26:00,1.107505,1.107555,1.107485,1.107515,loss
2023-05-14 01:27:00,1.107525,1.107535,1.107365,1.107475,loss
2023-05-14 01:28:00,1.107475,1.107495,1.107375,1.107445,loss
2023-05-14 01:29:00,1.107445,1.107455,1.107335,1.107435,loss
2023-05-14 01:30:00,1.107435,1.107555,1.107395,1.107425,loss
2023-05-14 01:31:00,1.107425,1.107685,1.107425,1.107675,loss
2023-05-14 01:32:00,1.107675,1.107745,1.107645,1.107665,loss
2023-05-14 01:33:00,1.107655,1.107715,1.107605,1.107635,loss
2023-05-14 01:34:00,1.107645,1.107755,1.107635,1.107645,loss
2023-05-14 01:34:00,1.107645,1.107755,1.107635,1.107645,loss
2023-05-14 01:23:00,1.107605,1.107665,1.107535,1.107595,loss
2023-05-14 01:24:00,1.107585,1.107675,1.107515,1.107525,loss
2023-05-14 01:25:00,1.107535,1.107535,1.107375,1.107505,loss
2023-05-14 01:26:00,1.107505,1.107555,1.107485,1.107515,loss
2023-05-14 01:27:00,1.107525,1.107535,1.107365,1.107475,loss
2023-05-14 01:28:00,1.107475,1.107495,1.107375,1.107445,loss
2023-05-14 01:29:00,1.107445,1.107455,1.107335,1.107435,loss
2023-05-14 01:30:00,1.107435,1.107555,1.107395,1.107425,loss
2023-05-14 01:31:00,1.107425,1.107685,1.107425,1.107675,loss
2023-05-14 01:32:00,1.107675,1.107745,1.107645,1.107665,loss
2023-05-14 01:33:00,1.107655,1.107715,1.107605,1.107635,loss
2023-05-14 01:34:00,1.107645,1.107755,1.107635,1.107645,loss
2023-05-14 01:35:00,1.107645,1.107735,1.107605,1.107695,loss
2023-05-14 01:36:00,1.107705,1.107785,1.107685,1.107755,loss
2023-05-14 01:37:00,1.107755,1.107795,1.107645,1.107775,loss
2023-05-14 01:38:00,1.107775,1.107915,1.107765,1.107915,loss
2023-05-14 01:39:00,1.107915,1.108005,1.107915,1.107935,loss
2023-05-14 01:40:00,1.107935,1.107975,1.107815,1.107815,loss
2023-05-14 01:40:58,1.107805,1.107905,1.107765,1.107805,loss
2023-05-14 01:40:59,1.107805,1.107905,1.107765,1.107805,loss
2023-05-14 01:36:00,1.107705,1.107785,1.107685,1.107755,loss
2023-05-14 01:37:00,1.107755,1.107795,1.107645,1.107775,loss
2023-05-14 01:38:00,1.107775,1.107915,1.107765,1.107915,loss
2023-05-14 01:39:00,1.107915,1.108005,1.107915,1.107935,loss
2023-05-14 01:40:00,1.107935,1.107975,1.107815,1.107815,loss
2023-05-14 01:41:00,1.107805,1.107905,1.107765,1.107825,loss
2023-05-14 01:42:00,1.107835,1.107995,1.107835,1.107995,loss
2023-05-14 01:43:00,1.107985,1.108055,1.107975,1.107995,loss
2023-05-14 01:44:00,1.107995,1.108055,1.107965,1.107965,loss
2023-05-14 01:45:00,1.107965,1.108075,1.107925,1.108035,loss
2023-05-14 01:46:00,1.108025,1.108085,1.107965,1.107995,loss
2023-05-14 01:47:00,1.107985,1.107985,1.107805,1.107805,loss
2023-05-14 01:48:00,1.107815,1.107955,1.107805,1.107905,loss
2023-05-14 01:49:00,1.107895,1.108255,1.107895,1.108205,loss
2023-05-14 01:50:00,1.108205,1.108235,1.108085,1.108085,loss
2023-05-14 01:51:00,1.108095,1.108215,1.108075,1.108175,loss
2023-05-14 01:52:00,1.108165,1.108225,1.108105,1.108125,loss
2023-05-14 01:53:00,1.108125,1.108155,1.108035,1.108145,loss
2023-05-14 01:54:00,1.108145,1.108435,1.108145,1.108435,loss
2023-05-14 01:54:01,1.108435,1.108435,1.108435,1.108435,loss
2023-05-14 02:59:00,1.109555,1.109765,1.109555,1.109755,loss
2023-05-14 03:00:00,1.109755,1.109815,1.109665,1.109745,loss
2023-05-14 03:01:00,1.109735,1.109735,1.109605,1.109635,loss
2023-05-14 03:02:00,1.109635,1.109755,1.109635,1.109735,loss
2023-05-14 03:03:00,1.109725,1.109835,1.109675,1.109835,loss
2023-05-14 03:04:00,1.109835,1.109845,1.109665,1.109695,loss
2023-05-14 03:05:00,1.109695,1.109765,1.109605,1.109605,loss
2023-05-14 03:06:00,1.109625,1.109785,1.109605,1.109775,loss
2023-05-14 03:07:00,1.109775,1.109775,1.109675,1.109705,loss
2023-05-14 03:08:00,1.109705,1.109755,1.109635,1.109685,loss
2023-05-14 03:09:00,1.109685,1.109725,1.109635,1.109695,loss
2023-05-14 03:10:00,1.109685,1.109715,1.109585,1.109695,loss
2023-05-14 03:11:00,1.109705,1.109845,1.109705,1.109785,loss
2023-05-14 03:12:00,1.109785,1.109905,1.109775,1.109875,loss
2023-05-14 03:13:00,1.109875,1.109885,1.109625,1.109625,loss
2023-05-14 03:14:00,1.109635,1.109635,1.109555,1.109605,loss
2023-05-14 03:15:00,1.109605,1.109635,1.109545,1.109575,loss
2023-05-14 03:16:00,1.109575,1.109575,1.109305,1.109345,loss
2023-05-14 03:16:59,1.109335,1.109385,1.109295,1.109295,loss
2023-05-14 03:16:59,1.109335,1.109385,1.109295,1.109295,loss
2023-05-14 03:00:00.000000,1.109755,1.109815,1.109665,1.109745,loss
2023-05-14 03:01:00.000000,1.109735,1.109735,1.109605,1.109635,loss
2023-05-14 03:02:00.000000,1.109635,1.109755,1.109635,1.109735,loss
2023-05-14 03:03:00.000000,1.109725,1.109835,1.109675,1.109835,loss
2023-05-14 03:04:00.000000,1.109835,1.109845,1.109665,1.109695,loss
2023-05-14 03:05:00.000000,1.109695,1.109765,1.109605,1.109605,loss
2023-05-14 03:06:00.000000,1.109625,1.109785,1.109605,1.109775,loss
2023-05-14 03:07:00.000000,1.109775,1.109775,1.109675,1.109705,loss
2023-05-14 03:08:00.000000,1.109705,1.109755,1.109635,1.109685,loss
2023-05-14 03:09:00.000000,1.109685,1.109725,1.109635,1.109695,loss
